"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
17,"XCK[","חשׁך ","ḤŠX",,"donker worden, donker zijn, licht laten verdwijnen",,,,,"donker maken, donker worden",,,,,,,,,,
28,"XFK[","חשׂך ","ḤŚX",,"achterhouden, bewaren, [+prep מן] onthouden","wegblijven, gespaard worden",,,,,,,,,,,,,,
6,"XCKH/","חֲשֵׁכָה ","ḥᵃšēxāʰ","duisternis",,,,,,,,,,,,,,,,
1,"XCL[","חשׁל ","ḤŠL",,,"achterblijven",,,,,,,,,,,,,,
4,"XCM/","חֻשָׁם I","ḥušām","Chusam",,,,,,,,,,,,,,,,
1,"XCM=/","חֻשִׁם II","ḥušim","uit Chusam",,,,,,,,,,,,,,,,
5,"XCM==/","חָשֻׁם III","ḥāšum","Chasum",,,,,,,,,,,,,,,,
1,"XCMWN/","חֶשְׁמֹון ","ḥešmôn","Chesmon",,,,,,,,,,,,,,,,
3,"XCML/","חַשְׁמַל ","ḥašmal","[inexpl]",,,,,,,,,,,,,,,,
2,"XCMNH/","חַשְׁמֹנָה ","ḥašmōnāʰ","Chasmona",,,,,,,,,,,,,,,,
1,"XCMNJM/","חַשְׁמַנִּים ","ḥašmannîm","[dub] bronzen voorwerpen of rode kleden",,,,,,,,,,,,,,,,
25,"XCN/","חֹשֶׁן ","ḥōšen","borstplaat",,,,,,,,,,,,,,,,
1,"XFP/","חָשִׂף ","ḥāśif","[*] prematuur geitenlam",,,,,,,,,,,,,,,,
1,"XFP=[","חשׂף II","ḤŚF",,"een vroeggeboorte veroorzaken",,,,,,,,,,,,,,,
9,"XFP[","חשׂף I","ḤŚF",,"verwijderen, ontbloten",,,,,,,,,,,,,,,
4,"XCQ/","חֵשֶׁק I","ḥēšeq","verlangen",,,,,,,,,,,,,,,,
1,"XCQ=/","חִשֻּׁק II","ḥiššuq","spaak",,,,,,,,,,,,,,,,
11,"XCQ[","חשׁק ","ḤŠQ",,"houden van, [+ prep ל + inf] verlangen naar",,"zich verenigen","verbonden zijn",,,,,,,,,,,,
1,"XCR/","חִשֻּׁר ","ḥiššur","wielnaaf",,,,,,,,,,,,,,,,
1,"XCRH/","חַשְׁרָה ","ḥašrāʰ","[*] zeef",,,,,,,,,,,,,,,,
2,"XCC/","חֲשַׁשׁ ","ḥᵃšaš","hooi, gebladerte",,,,,,,,,,,,,,,,
5,"XCTJ/","חֻשָׁתִי ","ḥušātî","uit Chusa",,,,,,,,,,,,,,,,
2,"XT/","חַת I","ḥat","ontzetting",,,,,,,,,,,,,,,,
2,"XT=/","חַת II","ḥat","vervuld met angst",,,,,,,,,,,,,,,,
14,"XT==/","חֵת III","ḥēt","Chet",,,,,,,,,,,,,,,,
1,"XTH/","חִתָּה ","ḥittāʰ","[*] vrees",,,,,,,,,,,,,,,,
1,"XTH=[","חתה II","ḤTH",,"wegnemen",,,,,,,,,,,,,,,
3,"XTH[","חתה I","ḤTH",,"wegnemen",,,,,,,,,,,,,,,
1,"XTWL/","חִתּוּל ","ḥittûl","verband",,,,,,,,,,,,,,,,
1,"XTXTJM/","חַתְחַתִּים ","ḥatḥattîm","gevaren",,,,,,,,,,,,,,,,
48,"XTJ/","חִתִּי ","ḥittî","Hethiet",,,,,,,,,,,,,,,,
8,"XTJT/","חִתִּית ","ḥittît","angst",,,,,,,,,,,,,,,,
1,"XTK[","חתך ","ḤTX",,,"is besloten, is opgelegd",,,,,,,,,,,,,,
2,"XTL[","חתל ","ḤTL",,,,,"inbakeren",,,"inbakeren",,,,,,,,,
1,"XTLH/","חֲתֻלָּה ","ḥᵃtullāʰ","[*] baker-doek",,,,,,,,,,,,,,,,
2,"XTLN/","חֶתְלֹן ","ḥetlōn","Chetlon",,,,,,,,,,,,,,,,
26,"XTM[","חתם ","ḤTM",,"verzegelen, bevestigen","verzegeld zijn","verzegeld houden, sluiten",,,"een blokkade hebben",,,,,,,,,,
1,"XTMT/","חֹתֶמֶת ","ḥōtemet","zegelring",,,,,,,,,,,,,,,,
20,"XTN/","חָתָן ","ḥātān","echtgenoot van dochter, bruidegom, pas-getrouwde",,,,,,,,,,,,,,,,
33,"XTN[","חתן ","ḤTN",,"verwant zijn door een huwelijk",,,,"huwen, schoonzoon worden",,,,,,,,,,,
1,"XTNH/","חֲתֻנָּה ","ḥᵃtunnāʰ","[*] trouwerij",,,,,,,,,,,,,,,,
1,"XTP/","חֶתֶף ","ḥetef","overvaller",,,,,,,,,,,,,,,,
1,"XTP[","חתף ","ḤTF",,"beroven van",,,,,,,,,,,,,,,
8,"XTR[","חתר ","ḤTR",,"graven, roeien",,,,,,,,,,,,,,,
1,"XTT/","חֲתַת I","ḥᵃtat","angsten",,,,,,,,,,,,,,,,
1,"XTT=/","חֲתַת II","ḥᵃtat","Chatat",,,,,,,,,,,,,,,,
54,"XTT[","חתת ","ḤTT",,"gebroken zijn, met angst vervuld zijn","in stukken gebroken zijn, verbijsterd zijn","ontmoedigen",,,"(iemand) schokken",,,,,,,,,,
1,"V>V>[","טאטא ","ṬʔṬʔ",,,,"wegvegen",,,,,,,,,,,,,
2,"VB>L/","טָבְאֵל ","ṭāvʔēl","Tabeël",,,,,,,,,,,,,,,,
1,"VBWLJM/","טְבוּלִים ","ṭᵊvûlîm","tulband",,,,,,,,,,,,,,,,
2,"VBWR/","טַבּוּר ","ṭabbûr","navel",,,,,,,,,,,,,,,,
12,"VBX/","טֶבַח I","ṭevaḥ","het slachten, het afslachten",,,,,,,,,,,,,,,,
32,"VBX=/","טַבָּח II","ṭabbāḥ","slager en kok, beveiliger, beul",,,,,,,,,,,,,,,,
1,"VBX==/","טֶבַח III","ṭevaḥ","Tebach",,,,,,,,,,,,,,,,
11,"VBX[","טבח ","ṬVḤ",,"slachten, afslachten",,,,,,,,,,,,,,,
3,"VBXH/","טִבְחָה I","ṭivḥāʰ","slachten, slachtvlees",,,,,,,,,,,,,,,,
1,"VBXH=/","טַבָּחָה II","ṭabbāḥāʰ","kokkin",,,,,,,,,,,,,,,,
1,"VBXT/","טִבְחַת ","ṭivḥat","Tibchat",,,,,,,,,,,,,,,,
16,"VBL[","טבל ","ṬVL",,"iets indopen","gedoopt zijn in",,,,,,,,,,,,,,
1,"VBLJHW/","טְבַלְיָהוּ ","ṭᵊvalyāhû","Tebaljahu",,,,,,,,,,,,,,,,
10,"VB<[","טבע ","ṬVʕ",,"zinken, doordringen",,,"gezonken zijn",,,"gezonken zijn, gezaaid zijn, geplant zijn",,,,,,,,,
2,"VB<WT/","טַבָּעֹות ","ṭabbāʕôt","Tabbaot",,,,,,,,,,,,,,,,
49,"VB<T/","טַבַּעַת ","ṭabbaʕat","ring, zegelring",,,,,,,,,,,,,,,,
1,"VBRMN/","טַבְרִמֹּן ","ṭavrimmōn","Tabrimmon",,,,,,,,,,,,,,,,
1,"VBT/","טַבָּת I","ṭabbāt","Tabbat",,,,,,,,,,,,,,,,
1,"VBT=/","טֵבֵת II","ṭēvēt","tebet",,,,,,,,,,,,,,,,
96,"VHR/","טָהֹר I","ṭāhōr","puur, ritueel rein, moreel zuiver",,,,,,,,,,,,,,,,
3,"VHR=/","טֹהַר II","ṭōhar","helderheid, rituele reinheid",,,,,,,,,,,,,,,,
94,"VHR[","טהר ","ṬHR",,"rein zijn (ritueel)",,"reinigen, zuiveren, rein verklaren","rein verklaard worden","zichzelf reinigen (ritueel)",,,,,,,,,,,
13,"VHRH/","טָהֳרָה ","ṭāhᵒrāʰ","rituele reinheid, vaststellen van rituele reinheid, reinigend",,,,,,,,,,,,,,,,
469,"VWB/","טֹוב I","ṭôv","goed, schoon, het goede",,,,,,,,,,,,,,,,
32,"VWB=/","טוּב II","ṭûv","de beste dingen, welvaart, geluk",,,,,,,,,,,,,,,,
5,"VWB==/","טֹוב III","ṭôv","parfum",,,,,,,,,,,,,,,,
4,"VWB===/","טֹוב IV","ṭôv","Tob",,,,,,,,,,,,,,,,
44,"VWB[","טוב ","ṬWV",,"blij zijn, juist zijn, waardevol zijn",,,,,"juist handelen",,,,,,,,,,
1,"VWB_>DNJH/","טֹוב אֲדֹנִיָּה ","ṭôv ʔᵃdōniyyāʰ","Tob-Adonia",,,,,,,,,,,,,,,,
65,"VWBH/","טֹובָה ","ṭôvāʰ","goede dingen, goedheid, geluk",,,,,,,,,,,,,,,,
17,"VWBJH/","טֹובִיָּה ","ṭôviyyāʰ","Tobia",,,,,,,,,,,,,,,,
1,"VWBJHW/","טֹובִיָּהוּ ","ṭôviyyāhû","Tobia",,,,,,,,,,,,,,,,
2,"VWH[","טוה ","ṬWH",,"spinnen",,,,,,,,,,,,,,,
11,"VWX[","טוח ","ṬWḤ",,"pleisteren, ","gepleisterd zijn, dichtpleisteren",,,,,,,,,,,,,,
3,"VWVPT/","טֹוטָפֹת ","ṭôṭāfōt","gebedsriemen",,,,,,,,,,,,,,,,
14,"VWL[","טול ","ṬWL",,,,"iets wegslingeren",,,"gooien, smijten","iets naar beneden slingeren",,,,,,,,,
26,"VWR/","טוּר ","ṭûr","reeks, rij",,,,,,,,,,,,,,,,
1,"VWF[","טושׂ ","ṬWŚ",,"fladderen",,,,,,,,,,,,,,,
1,"VXH[","טחה ","ṬḤH",,,,"lengte die een pijl geschoten kan worden",,,,,,,,,,,,,
1,"VXWN/","טְחֹון ","ṭᵊḥôn","hand-molen",,,,,,,,,,,,,,,,
2,"VXWT/","טֻחֹות ","ṭuḥôt","in het geheim, in het donker",,,,,,,,,,,,,,,,
1,"VXX[","טחח ","ṬḤḤ",,"verkleefd zijn",,,,,,,,,,,,,,,
7,"VXN[","טחן ","ṬḤN",,"malen, verbrijzelen",,,,,,,,,,,,,,,
1,"VXNH/","טַחֲנָה ","ṭaḥᵃnāʰ","molen",,,,,,,,,,,,,,,,
1,"VXNWT/","טֹחֲנֹות ","ṭōḥᵃnôt","kies",,,,,,,,,,,,,,,,
8,"VXRJM/","טְחֹרִים ","ṭᵊḥōrîm","zweren, aambeien",,,,,,,,,,,,,,,,
1,"VJX/","טִיחַ ","ṭîₐḥ","deklaag van klei",,,,,,,,,,,,,,,,
13,"VJV/","טִיט ","ṭîṭ","natte leem",,,,,,,,,,,,,,,,
7,"VJRH/","טִירָה ","ṭîrāʰ","kampement, kanteel, rij stenen",,,,,,,,,,,,,,,,
31,"VL/","טַל ","ṭal","dauw, motregen",,,,,,,,,,,,,,,,
8,"VL>[","טלא ","ṬLʔ",,"gevlekt zijn, veelkleurig zijn",,,"gevlekt",,,,,,,,,,,,
1,"VL>JM/","טְלָאִים ","ṭᵊlāʔîm","Telaïm",,,,,,,,,,,,,,,,
2,"VLH/","טָלֶה ","ṭāleʰ","lam",,,,,,,,,,,,,,,,
1,"VLVLH/","טַלְטֵלָה ","ṭalṭēlāʰ","gewelddadig wegslingeren",,,,,,,,,,,,,,,,
1,"VLJ/","טְלִי ","ṭᵊlî","lam",,,,,,,,,,,,,,,,
1,"VLL[","טלל ","ṬLL",,,,"een dak maken",,,,,,,,,,,,,
1,"VLM/","טֶלֶם I","ṭelem","Telem",,,,,,,,,,,,,,,,
1,"VLM=/","טֶלֶם II","ṭelem","Telem",,,,,,,,,,,,,,,,
5,"VLMWN/","טַלְמֹון ","ṭalmôn","Talmon",,,,,,,,,,,,,,,,
88,"VM>/","טָמֵא ","ṭāmēˀ","onrein, ritueel unrein",,,,,,,,,,,,,,,,
162,"VM>[","טמא ","ṬMʔ",,"ritueel onrein worden","zichzelf verontreinigen","schenden, verontreinigen, ontheiligen","verontreinigd zijn","zichzelf verontreinigen ",,,,,,,"verontreinigd worden",,,,
36,"VM>H/","טֻמְאָה ","ṭumʔāʰ","staat van ceremoniële onreinheid",,,,,,,,,,,,,,,,
1,"VMH[","טמה ","ṬMH",,,"[*] [dub] als onrein beschouwd worden",,,,,,,,,,,,,,
31,"VMN[","טמן ","ṬMN",,"verbergen, in het geheim aanbrengen","zichzelf verbergen",,,,"verbergen",,,,,,,,,,
4,"VN>/","טֶנֶא ","ṭeneˀ","mand",,,,,,,,,,,,,,,,
1,"VNP[","טנף ","ṬNF",,,,"bevuilen",,,,,,,,,,,,,
1,"V<H[","טעה ","ṬʕH",,,,,,,"op een dwaalspoor brengen",,,,,,,,,,
13,"V<M/","טַעַם ","ṭaʕam","smaak, gevoel, verordening",,,,,,,,,,,,,,,,
11,"V<M[","טעם ","ṬʕM",,"proeven, eten",,,,,,,,,,,,,,,
1,"V<N=[","טען II","ṬʕN",,,,,"doorboord zijn",,,,,,,,,,,,
1,"V<N[","טען I","ṬʕN",,"belasten",,,,,,,,,,,,,,,
42,"VP/","טַף ","ṭaf","kleine kinderen, leden van een stam die (bijna) niet kunnen lopen",,,,,,,,,,,,,,,,
2,"VPX/","טֶפַח I","ṭefaḥ","span, handbreedte",,,,,,,,,,,,,,,,
5,"VPX=/","טֹפַח II","ṭōfaḥ","span, handbreedte",,,,,,,,,,,,,,,,
1,"VPX=[","טפח II","ṬFḤ",,,,"gezonde kinderen voortbrengen",,,,,,,,,,,,,
1,"VPX[","טפח I","ṬFḤ",,,,"uitspreiden",,,,,,,,,,,,,
2,"VPXH/","טַפְחָה ","ṭafḥāʰ","span, handbreedte",,,,,,,,,,,,,,,,
1,"VPXJM/","טִפֻּחִים ","ṭippuḥîm","gezondheid en schoonheid van pasgeboren kind",,,,,,,,,,,,,,,,
3,"VPL[","טפל ","ṬFL",,"smeren, bedekken",,,,,,,,,,,,,,,
2,"VPSR/","טִפְסָר ","ṭifsār","functionaris",,,,,,,,,,,,,,,,
1,"VPP[","טפף ","ṬFF",,"trippelen",,,,,,,,,,,,,,,
1,"VPC[","טפשׁ ","ṬFŠ",,"ongevoelig zijn",,,,,,,,,,,,,,,
1,"VPT/","טָפַת ","ṭāfat","Tafat",,,,,,,,,,,,,,,,
2,"VRD[","טרד ","ṬRD",,"voortdurend lekken",,,,,,,,,,,,,,,
2,"VRX/","טֹרַח ","ṭōraḥ","last",,,,,,,,,,,,,,,,
1,"VRX[","טרח ","ṬRḤ",,,,,,,"belasten met",,,,,,,,,,
2,"VRJ/","טָרִי ","ṭārî","[*] vers",,,,,,,,,,,,,,,,
9,"VRJPH/","טְרֵיפָה ","ṭᵊrêfāʰ","dier dat is verscheurd door wilde dieren",,,,,,,,,,,,,,,,
56,"VRM/","טֶרֶם ","ṭerem","nog voor, nog niet",,,,,,,,,,,,,,,,
18,"VRP/","טֶרֶף I","ṭeref","prooi, voedsel",,,,,,,,,,,,,,,,
2,"VRP=/","טָרָף II","ṭārāf","vers zijn",,,,,,,,,,,,,,,,
4,"VRP==/","טֶרֶף III","ṭeref","prooi, voedsel",,,,,,,,,,,,,,,,
25,"VRP[","טרף ","ṬRF",,"verscheuren","verscheurd zijn",,"verscheurd zijn",,"genieten laten",,,,,,,,,,
1,"J>B[","יאב ","YʔV",,"verlangen naar",,,,,,,,,,,,,,,
1,"J>H[","יאה ","YʔH",,"passend zijn",,,,,,,,,,,,,,,
2,"J>ZNJH/","יַאֲזַנְיָה ","yaˀᵃzanyāʰ","Jaäzanja",,,,,,,,,,,,,,,,
2,"J>ZNJHW/","יַאֲזַנְיָהוּ ","yaˀᵃzanyāhû","Jaäzanja",,,,,,,,,,,,,,,,
12,"J>JR/","יָאִיר ","yāʔîr","Jaïr",,,,,,,,,,,,,,,,
1,"J>JRJ/","יָאִירִי ","yāʔîrî","Jaïriet",,,,,,,,,,,,,,,,
4,"J>L=[","יאל II","YʔL",,,"dwaas blijken te zijn",,,,,,,,,,,,,,
19,"J>L[","יאל I","YʔL",,,,,,,"gebrand zijn op iets, beslissen, bereid zijn om",,,,,,,,,,
22,"J>R/","יְאֹר I","yᵊʔōr","Nijl, stroom, [pl] vertakkingen van de Neder Nijl",,,,,,,,,,,,,,,,
43,"J>R=/","יְאֹר II","yᵊʔōr","Nijl, stroom, [pl] vertakkingen van de Neder Nijl",,,,,,,,,,,,,,,,
6,"J>C[","יאשׁ ","YʔŠ",,,"wanhopen aan, afzien van","doen wanhopen",,,,,,,,,,,,,
1,"J>CJH/","יֹאשִׁיָּה ","yōˀšiyyāʰ","Josia",,,,,,,,,,,,,,,,
52,"J>CJHW/","יֹאשִׁיָּהוּ ","yōˀšiyyāhû","Josia",,,,,,,,,,,,,,,,
1,"J>TRJ/","יְאָתְרַי ","yᵊʔātray","Jeaterai",,,,,,,,,,,,,,,,
1,"JBB[","יבב ","YVV",,,,"betreuren",,,,,,,,,,,,,
13,"JBWL/","יְבוּל ","yᵊvûl","landopbrengst",,,,,,,,,,,,,,,,
4,"JBWS/","יְבוּס ","yᵊvûs","Jebus",,,,,,,,,,,,,,,,
41,"JBWSJ/","יְבוּסִי ","yᵊvûsî","Jebusiet",,,,,,,,,,,,,,,,
3,"JBXR/","יִבְחָר ","yivḥār","Jibchar",,,,,,,,,,,,,,,,
8,"JBJN/","יָבִין ","yāvîn","Jabin",,,,,,,,,,,,,,,,
21,"JBJC=/","יָבֵישׁ II","yāvêš","Jabes",,,,,,,,,,,,,,,,
3,"JBJC==/","יָבֵישׁ III","yāvêš","Jabes",,,,,,,,,,,,,,,,
2,"JBL/","יָבָל I","yāvāl","waterstroom",,,,,,,,,,,,,,,,
1,"JBL=/","יָבָל II","yāvāl","Jabal",,,,,,,,,,,,,,,,
18,"JBL[","יבל ","YVL",,,,,,,"brengen","gebracht worden",,,,,,,,,
3,"JBL<M/","יִבְלְעָם ","yivlᵊʕām","Jibleam",,,,,,,,,,,,,,,,
1,"JBLT/","יַבֶּלֶת ","yabbelet","wrat",,,,,,,,,,,,,,,,
2,"JBM/","יָבָם ","yāvām","broer van overleden echtgenoot",,,,,,,,,,,,,,,,
3,"JBM[","יבם ","YVM",,,,"consumeren van het huwelijk met een zwager",,,,,,,,,,,,,
5,"JBMT/","יְבֶמֶת ","yᵊvemet","[*] weduwe van een broer",,,,,,,,,,,,,,,,
2,"JBN>L/","יַבְנְאֵל ","yavnᵊʔēl","Jabneël",,,,,,,,,,,,,,,,
1,"JBNH/","יַבְנֵה ","yavnēʰ","Jabne",,,,,,,,,,,,,,,,
1,"JBNJH/","יִבְנְיָה I","yivnᵊyāʰ","Jibneja",,,,,,,,,,,,,,,,
1,"JBNJH=/","יִבְנִיָּה II","yivniyyāʰ","Jibnia",,,,,,,,,,,,,,,,
7,"JBQ/","יַבֹּק ","yabbōq","Jabbok",,,,,,,,,,,,,,,,
1,"JBRKJHW/","יְבֶרֶכְיָהוּ ","yᵊverexyāhû","Jeberechjahu",,,,,,,,,,,,,,,,
10,"JBC/","יָבֵשׁ ","yāvēš","droog, gedroogd",,,,,,,,,,,,,,,,
77,"JBC[","יבשׁ ","YVŠ",,"opdrogen, droog worden, droog zijn",,"droog maken, opdrogen",,,"doen verleppen, verdrogen, (water) doen opdrogen",,,,,,,,,,
14,"JBCH/","יַבָּשָׁה ","yabbāšāʰ","droog land, vaste land",,,,,,,,,,,,,,,,
1,"JBFM/","יִבְשָׂם ","yivśām","Jibsam",,,,,,,,,,,,,,,,
2,"JBCT/","יַבֶּשֶׁת ","yabbešet","droog land",,,,,,,,,,,,,,,,
3,"JG>L/","יִגְאָל ","yigʔāl","Jigal",,,,,,,,,,,,,,,,
1,"JGB/","יָגֵב ","yāgēv","[*] veld",,,,,,,,,,,,,,,,
2,"JGB[","יגב ","YGV",,"[dub] landbouw bedrijven",,,,,,,,,,,,,,,
2,"JGBHH/","יָגְבֳּהָה ","yāgbᵒhāʰ","Jogboha",,,,,,,,,,,,,,,,
1,"JGDLJHW/","יִגְדַּלְיָהוּ ","yigdalyāhû","Jigdaljahu",,,,,,,,,,,,,,,,
1,"JGH=[","יגה II","YGH",,,,,,,"verwijderen",,,,,,,,,,
8,"JGH[","יגה I","YGH",,,"bezorgd zijn","rouwen, kwellen",,,"kwellen, rouwen",,,,,,,,,,
14,"JGWN/","יָגֹון ","yāgôn","verdriet, kwelling",,,,,,,,,,,,,,,,
2,"JGWR/","יָגֹור I","yāgôr","angstig",,,,,,,,,,,,,,,,
1,"JGWR=/","יָגוּר II","yāgûr","Jagur",,,,,,,,,,,,,,,,
16,"JGJ</","יְגִיעַ I","yᵊgîₐʕ","zware arbeid, werk, resultaat van arbeid",,,,,,,,,,,,,,,,
1,"JGJ<=/","יָגִיעַ II","yāgîₐʕ","[*] uitgeput",,,,,,,,,,,,,,,,
1,"JGLJ/","יָגְלִי ","yāglî","Jogli",,,,,,,,,,,,,,,,
3,"JG</","יָגֵעַ I","yāgēₐʕ","moe, verontrust",,,,,,,,,,,,,,,,
1,"JG<=/","יָגָע II","yāgāʕ","resultaat van arbeid",,,,,,,,,,,,,,,,
26,"JG<[","יגע ","YGʕ",,"moe worden, werken, zwoegen",,"moe maken, iemand het moeilijk maken",,,"iemand vermoeien",,,,,,,,,,
1,"JG<H/","יְגִעָה ","yᵊgiʕāʰ","vermoeidheid",,,,,,,,,,,,,,,,
5,"JGR[","יגר ","YGR",,"bang zijn voor",,,,,,,,,,,,,,,
1618,"JD/","יָד ","yād","hand, kant, oever",,,,,,,,,,,,,,,,
1,"JD>LH/","יִדְאֲלָה ","yidʔᵃlāʰ","Jidala",,,,,,,,,,,,,,,,
1,"JDBC/","יִדְבָּשׁ ","yidbāš","Jidbas",,,,,,,,,,,,,,,,
3,"JDD[","ידד ","YDD",,"(lot) werpen",,,,,,,,,,,,,,,
1,"JDDWT/","יְדִדוּת ","yᵊdidût","geliefde",,,,,,,,,,,,,,,,
3,"JDH=[","ידה II","YDH",,"werpen, schieten",,"werpen ",,,,,,,,,,,,,
111,"JDH[","ידה I","YDH",,,,,,"biechten, biecht afnemen","prijzen, zonde belijden, lof en dankzegging beginnen",,,,,,,,,,
1,"JDW/","יִדֹּו ","yiddô","Jiddo",,,,,,,,,,,,,,,,
1,"JDWN/","יָדֹון ","yādôn","Jadon",,,,,,,,,,,,,,,,
3,"JDW</","יַדּוּעַ ","yaddûₐʕ","Jaddua",,,,,,,,,,,,,,,,
3,"JDWTWN/","יְדוּתוּן I","yᵊdûtûn","muziekmeester van David, [inex] opschrift bij bepaalde psalmen",,,,,,,,,,,,,,,,
14,"JDWTWN=/","יְדוּתוּן II","yᵊdûtûn","Jedutun",,,,,,,,,,,,,,,,
1,"JDJ/","יַדַּי ","yadday","Jaddai",,,,,,,,,,,,,,,,
8,"JDJD/","יָדִיד ","yādîd","geliefde, lieflijk",,,,,,,,,,,,,,,,
1,"JDJDH/","יְדִידָה ","yᵊdîdāʰ","Jedidja",,,,,,,,,,,,,,,,
1,"JDJDJH/","יְדִידְיָהּ ","yᵊdîdyāh","Jedida",,,,,,,,,,,,,,,,
1,"JDJDT/","יְדִידֹת ","yᵊdîdōt","liefde",,,,,,,,,,,,,,,,
2,"JDJH/","יְדָיָה ","yᵊdāyāʰ","Jedaja",,,,,,,,,,,,,,,,
6,"JDJ<>L/","יְדִיעֲאֵל ","yᵊdîʕᵃʔēl","Jediaël",,,,,,,,,,,,,,,,
1,"JDLP/","יִדְלָף ","yidlāf","Jidlaf",,,,,,,,,,,,,,,,
2,"JD</","יָדָע ","yādāʕ","Jada",,,,,,,,,,,,,,,,
944,"JD<[","ידע ","YDʕ",,"weten, kennen, leren","bekend worden, bekend maken","doen kennen","?, [ptc] kennis, vertrouweling","zichzelf bekend maken","bekend maken, informeren","bekend worden",,,,,,,,"te weten komen",
11,"JD<JH/","יְדַעְיָה ","yᵊdaʕyāʰ","Jedaja",,,,,,,,,,,,,,,,
11,"JD<NJ/","יִדְּעֹנִי ","yiddᵊʕōnî","geest van waarzegger, waarzegger",,,,,,,,,,,,,,,,
49,"JH/","יָהּ ","yāh","alternatieven vorm van YHWH",,,,,,,,,,,,,,,,
1,"JHB/","יְהָב ","yᵊhāv","[*] last",,,,,,,,,,,,,,,,
34,"JHB[","יהב ","YHV",,"geven, komen",,,,,,,,,,,,,,,
1,"JHD/","יְהוּד ","yᵊhûd","Jehud",,,,,,,,,,,,,,,,
1,"JHD[","יהד ","YHD",,,,,,"zichzelf voor Jood uitgeven",,,,,,,,,,,
1,"JHDJ/","יָהְדָּי ","yāhdāʸ","Jodai",,,,,,,,,,,,,,,,
58,"JHW>/","יֵהוּא ","yēhûˀ","Jehu",,,,,,,,,,,,,,,,
20,"JHW>XZ/","יְהֹואָחָז ","yᵊhôʔāḥāz","Joachaz",,,,,,,,,,,,,,,,
17,"JHW>C/","יְהֹואָשׁ ","yᵊhôʔāš","Joas",,,,,,,,,,,,,,,,
819,"JHWDH/","יְהוּדָה ","yᵊhûdāʰ","Juda",,,,,,,,,,,,,,,,
82,"JHWDJ/","יְהוּדִי I","yᵊhûdî","Judeeër",,,,,,,,,,,,,,,,
4,"JHWDJ=/","יְהוּדִי II","yᵊhûdî","Jehudi",,,,,,,,,,,,,,,,
1,"JHWDJT/","יְהוּדִית ","yᵊhûdît","Judit",,,,,,,,,,,,,,,,
6828,"JHWH/","יְהוָה ","yᵊhwāʰ","Heer (Godsnaam)",,,,,,,,,,,,,,,,
4,"JHWZBD/","יְהֹוזָבָד ","yᵊhôzāvād","Jehosabat",,,,,,,,,,,,,,,,
9,"JHWXNN/","יְהֹוחָנָן ","yᵊhôḥānān","Jochanan",,,,,,,,,,,,,,,,
51,"JHWJD</","יְהֹויָדָע ","yᵊhôyādāʕ","Jojada",,,,,,,,,,,,,,,,
10,"JHWJKJN/","יְהֹויָכִין ","yᵊhôyāxîn","Jojachin",,,,,,,,,,,,,,,,
37,"JHWJQJM/","יְהֹויָקִים ","yᵊhôyāqîm","Jojakim",,,,,,,,,,,,,,,,
2,"JHWJRJB/","יְהֹויָרִיב ","yᵊhôyārîv","Jojarib",,,,,,,,,,,,,,,,
1,"JHWKL/","יְהוּכַל ","yᵊhûxal","Juchal",,,,,,,,,,,,,,,,
8,"JHWNDB/","יְהֹונָדָב ","yᵊhônādāv","Jonadab",,,,,,,,,,,,,,,,
82,"JHWNTN/","יְהֹונָתָן ","yᵊhônātān","Jonatan",,,,,,,,,,,,,,,,
1,"JHWSP/","יְהֹוסֵף ","yᵊhôsēf","Jozef",,,,,,,,,,,,,,,,
2,"JHW<DH/","יְהֹועַדָּה ","yᵊhôʕaddāʰ","Jehoadda",,,,,,,,,,,,,,,,
2,"JHW<DN/","יְהֹועַדָּן ","yᵊhôʕaddān","Jehoaddan",,,,,,,,,,,,,,,,
8,"JHWYDQ/","יְהֹוצָדָק ","yᵊhôṣādāq","Josadak",,,,,,,,,,,,,,,,
29,"JHWRM/","יְהֹורָם ","yᵊhôrām","Joram",,,,,,,,,,,,,,,,
1,"JHWCB</","יְהֹושֶׁבַע ","yᵊhôševaʕ","Jehoseba",,,,,,,,,,,,,,,,
2,"JHWCB<T/","יְהֹושַׁבְעַת ","yᵊhôšavʕat","Jehosebat",,,,,,,,,,,,,,,,
218,"JHWC</","יְהֹושֻׁעַ ","yᵊhôšuₐʕ","Jozua",,,,,,,,,,,,,,,,
84,"JHWCPV/","יְהֹושָׁפָט ","yᵊhôšāfāṭ","Josafat",,,,,,,,,,,,,,,,
2,"JHJR/","יָהִיר ","yāhîr",,,,,,,,,,,,,,,,,
2,"JHLL>L/","יְהַלֶּלְאֵל ","yᵊhallelʔēl","Jehallelel",,,,,,,,,,,,,,,,
3,"JHLM/","יַהֲלֹם ","yahᵃlōm","[dub] kostbare steensoort",,,,,,,,,,,,,,,,
2,"JHY/","יַהַץ ","yahaṣ","Jahas",,,,,,,,,,,,,,,,
7,"JHYH/","יָהְצָה ","yāhṣāʰ","Jahas",,,,,,,,,,,,,,,,
145,"JW>B/","יֹואָב ","yôʔāv","Joab",,,,,,,,,,,,,,,,
